,id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
18418,3xJh8ERv,Blitz,resign,13,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,black,20,basakcesur,1735,klimkoj,2082
18419,BXghg6eH,Rapid,mate,8,Sicilian Defense: Accelerated Dragon,black,144,basakcesur,1742,marilinmonroe,1918
18420,GncfUHLz,Rapid,resign,6,King's Indian Defense,white,79,russu-vladislav93,2020,basakcesur,1746
18421,twm6owQY,Rapid,resign,9,Ruy Lopez: Morphy Defense,black,38,mastoo,1878,basakcesur,1729
18422,O7aY10fj,Blitz,mate,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,white,51,xajik,2061,hongoroo,2007
18423,vah5mfxU,Blitz,resign,5,French Defense: Advance Variation #3,white,123,jpocholo35,1483,sayed797,1500
18424,08myP5NO,Rapid,resign,6,Italian Game: Two Knights Defense,black,44,sheik_yerbouti,1539,jackdahouse,1656
18425,Bz1rcPNU,Classical,resign,2,Scandinavian Defense,black,67,olorinn,1301,sheik_yerbouti,1535
18426,Wa9j8Rvz,Classical,resign,5,Philidor Defense #3,white,57,sheik_yerbouti,1530,olorinn,1306
18427,6jOszOY5,Classical,mate,4,English Opening: King's English Variation |  Reversed Closed Sicilian,black,54,sheik_yerbouti,1548,olorinn,1287
18428,bVnFoTHa,Classical,resign,5,Vienna Game: Stanley Variation,white,38,olorinn,1268,sheik_yerbouti,1566
18429,1HZPejLy,Rapid,mate,4,Bishop's Opening: Boi Variation,black,74,sheik_yerbouti,1576,bwbbaker,1591
18430,AglIBRz9,Rapid,resign,2,English Opening: King's English Variation,black,37,amateur_pawn_star,1572,sheik_yerbouti,1565
18431,01PkUIzB,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,black,62,sheik_yerbouti,1578,albarnal,1505
18432,MKlLaYyA,Rapid,mate,6,Italian Game: Anti-Fried Liver Defense,black,84,jeanmariebrouette,1565,sheik_yerbouti,1567
18433,4lIlB1jb,Rapid,resign,8,Sicilian Defense: Loewenthal Variation,white,51,fourtwenty,1570,neilinmypresence,1319
18434,QqciPgkj,Rapid,resign,7,Italian Game: Two Knights Defense |  Modern Bishop's Opening,white,25,hadikhaksary,1925,fourtwenty,1573
18435,38naicdU,Rapid,resign,4,King's Pawn Game: McConnell Defense,white,107,fourtwenty,1557,bet,1706
18436,1Ovr18df,Rapid,outoftime,4,Bishop's Opening: Berlin Defense,black,70,escalating,1411,fourtwenty,1549
18437,IcdOdGjQ,Rapid,resign,7,Scotch Game,white,137,fourtwenty,1539,gardydlshad,1492
18438,4yAVyZ60,Rapid,resign,3,Sicilian Defense: McDonnell Attack,black,128,fourtwenty,1560,ghesah3000,1185
18439,k9mmLbyE,Rapid,mate,5,Russian Game: Three Knights Game,black,26,arpadanolenat,1144,fourtwenty,1538
18440,114Cf34A,Rapid,resign,2,Dutch Defense,white,33,velkymatko,1931,fourtwenty,1541
18441,NNfIxgAP,Rapid,draw,5,English Opening: Symmetrical Variation |  Fianchetto Variation,draw,91,engm,1727,fourtwenty,1535
18442,t9z0VIEH,Rapid,draw,7,Scotch Game,draw,60,fourtwenty,1532,josip777,1631
18443,51KoP42T,Rapid,resign,5,Scotch Game,black,66,fourtwenty,1546,mahubis,1465
18444,QWqzSr7r,Rapid,resign,9,Sicilian Defense: Paulsen Variation |  Normal Variation,white,27,fourtwenty,1535,konstantinsrulevich,1501
18445,hRTooY4C,Rapid,resign,1,Hungarian Opening,white,33,microtop,1769,fourtwenty,1540
18446,MyA7Scrx,Rapid,mate,5,Barnes Opening: Walkerling,white,53,truud10,1348,fourtwenty,1557
18447,4NmHhfZa,Rapid,outoftime,6,Scandinavian Defense: Main Line,draw,129,fourtwenty,1554,ttbabb,1651
18449,spf3QLPq,Rapid,mate,3,Dutch Defense: Raphael Variation,black,52,rogerbill,1645,fourtwenty,1540
18450,5S12Ztc7,Rapid,resign,7,Scotch Game,black,52,fourtwenty,1552,medrazz,1540
18451,K0nXLzxi,Rapid,resign,9,Russian Game: Cozio (Lasker) Attack,white,79,sepehrxman,1584,fourtwenty,1562
18452,Zit7WWBa,Rapid,mate,8,Philidor Defense: Exchange Variation,white,79,fourtwenty,1556,rajesh170293,1391
18453,qZHeQnBi,Rapid,resign,5,Russian Game: Three Knights Game,white,101,hola_yehmi,1615,fourtwenty,1565
18454,BBMjnkEr,Rapid,resign,9,Russian Game: Classical Attack,white,33,alexey2005,1720,fourtwenty,1572
18455,shw18aF5,Rapid,resign,7,Four Knights Game: Italian Variation,white,73,speleolog,1842,fourtwenty,1577
18456,n8Bn0mPv,Rapid,resign,7,Scotch Game,white,89,fourtwenty,1568,krangi,1488
18457,HxCT46cR,Rapid,resign,2,Modern Defense,black,43,fourtwenty,1574,northface77,1758
18458,UoIkFB4T,Rapid,resign,3,Dutch Defense: Alapin Variation,black,36,dorfdude,1168,fourtwenty,1572
18459,kL5YVTZH,Rapid,mate,7,Philidor Defense: Exchange Variation #2,white,67,fourtwenty,1567,scorpion407,1317
18460,9kfOVWRE,Rapid,outoftime,5,Vienna Game: Stanley Variation,black,74,szachowa_szkola_jogi,1395,fourtwenty,1561
18461,ddS2qEtw,Rapid,resign,4,King's Pawn Game: McConnell Defense,black,94,fourtwenty,1575,magrabi,1474
18462,AgFfolGi,Rapid,resign,8,Four Knights Game: Scotch Variation Accepted,black,62,whiteduke,1554,fourtwenty,1564
18463,rnTfUOmP,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,78,fourtwenty,1581,top_cat_matroskin,1382
18464,gNXbeLEV,Rapid,resign,5,Russian Game: Three Knights Game,white,93,simplej,1851,fourtwenty,1585
18465,va5Qsh24,Rapid,outoftime,7,Sicilian Defense: Open #3,white,11,fourtwenty,1570,rogerbill,1724
18466,3cIFrSEh,Rapid,mate,4,Petrov's Defense,black,48,anastasia2009,1586,fourtwenty,1558
18467,scNb6Qna,Rapid,resign,5,Sicilian Defense: Nimzowitsch Variation |  Closed Variation,white,29,fourtwenty,1547,domination040,1517
18468,j5KJwTQ8,Rapid,resign,5,Danish Gambit,black,74,peter-br,1665,fourtwenty,1527
18469,mFPisQro,Rapid,resign,8,Scotch Game: Schmidt Variation,white,39,fourtwenty,1507,chwat93,1848
18470,igj0XAdb,Rapid,resign,7,Russian Game: Paulsen Attack,white,95,vasia1,1723,fourtwenty,1512
18471,gXDDTIQ1,Rapid,resign,11,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,black,34,fourtwenty,1513,sasha111,2199
18472,Vo1acABm,Rapid,mate,7,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,black,32,dranassme,1512,fourtwenty,1502
18473,mmusvR2X,Rapid,resign,5,Pirc Defense #2,black,98,fourtwenty,1508,atvars66,1683
18474,2wW9opMp,Rapid,resign,3,French Defense: Knight Variation,white,73,lolone,1568,aka121,1775
18475,ZQTVg7I3,Rapid,resign,1,Queen's Pawn,black,78,aka121,1784,noahtea,1852
18476,FgLxBHFs,Rapid,resign,8,Caro-Kann Defense: Classical Variation,black,52,aka121,1797,jojack,1740
18477,wq0R81xN,Rapid,resign,6,King's Indian Defense,white,15,aka121,1793,hainkostok728,1523
18478,sUcD2DEG,Rapid,resign,6,French Defense: Tarrasch Variation |  Open System,white,37,tozzi,1895,aka121,1801
18479,dJ4PYddx,Rapid,mate,4,Queen's Gambit Declined,white,55,jojodpogi,1859,aka121,1810
18480,n9jq1Ub4,Classical,mate,5,French Defense: Exchange Variation,white,49,sapejman,1774,aka121,1822
18481,pzUxKqeq,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,37,vovo38,1847,aka121,1832
18482,hUgFIbEj,Rapid,mate,7,Budapest Defense: Adler Variation,black,30,aka121,1841,andro296,1902
18483,9lVlRuwd,Rapid,resign,4,Indian Game: Budapest Defense,black,48,aka121,1847,cerebralassassin19,2036
18484,veVESp7h,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,47,sekhavatpor,1854,aka121,1858
18485,jf4D7z72,Rapid,resign,2,Horwitz Defense,white,91,aka121,1851,chalitoo,1716
18486,7yEF9qGL,Rapid,mate,7,French Defense: Advance |  Steinitz Variation,black,102,dinetto,1617,aka121,1846
18487,2XArFzgo,Rapid,resign,11,Queen's Gambit Declined: Capablanca |  Anti-Cambridge Springs Variation,black,94,frceks,1774,aka121,1837
18488,TI2rhSwg,Rapid,resign,9,Slav Defense: Geller Gambit #2,black,98,aka121,1853,jenny25,1658
18489,GGdYvreQ,Rapid,resign,4,Queen's Gambit Refused: Marshall Defense,white,62,aka121,1846,levanozza,1725
18490,uuIQKmWZ,Rapid,mate,8,French Defense: Advance Variation,black,92,levanozza,1732,aka121,1838
18491,9SZgyIRf,Rapid,mate,4,Queen's Gambit Refused: Marshall Defense,white,109,aka121,1831,socrates1981,1705
18492,BDfYGZ0n,Rapid,resign,5,French Defense: Exchange Variation,white,101,capitainemeuh,1819,aka121,1842
18493,k3Cpedor,Rapid,resign,7,French Defense: Advance Variation |  Nimzowitsch System,black,66,abs1985,1851,aka121,1830
18494,CMDJgho0,Rapid,resign,6,Semi-Slav Defense: Accelerated Move Order,white,120,aka121,1823,rocky19,1686
18495,ebq6Oaif,Rapid,resign,3,French Defense: Knight Variation,black,80,balash,1680,aka121,1816
18496,JpOH0gFX,Rapid,resign,4,Queen's Gambit Refused: Baltic Defense,white,55,aka121,1809,balash,1688
18497,wahsBXsJ,Rapid,mate,5,Slav Defense #2,black,68,aka121,1823,nishknyaev,1676
18498,CicagovF,Rapid,resign,11,Neo-Gruenfeld Defense: Classical Variation,black,30,ramos-1993,1869,aka121,1811
18499,STkvtsMM,Rapid,draw,8,Semi-Slav Defense,draw,86,aka121,1808,salah_hmdan,1660
18500,KSFjnahc,Rapid,resign,3,French Defense: Knight Variation,white,59,studying,1711,aka121,1821
18501,N8LGGpZk,Rapid,resign,8,French Defense: Winawer Variation |  Advance Variation #3,black,40,vale23,1796,aka121,1810
18502,gYvy5Hvd,Rapid,resign,11,King's Indian Defense: Zinnowitz Variation,white,40,aka121,1796,ikke_newt,1892
18503,i7squc32,Rapid,resign,4,Queen's Gambit Accepted,white,59,aka121,1789,bbomb,1661
18504,CdFLXwEO,Rapid,mate,6,French Defense: Advance Variation #4,white,53,paralian,1831,aka121,1799
18505,j6byGLNV,Rapid,outoftime,2,Horwitz Defense,white,71,aka121,1789,enocent,1752
18506,Ol9tlxl5,Blitz,resign,2,French Defense #2,black,100,kiranjos,1771,aka121,1778
18507,C48ARSqZ,Rapid,outoftime,13,Queen's Gambit Declined: Neo-Orthodox Variation |  Main Line,black,110,aka121,1783,aleksandr60,1996
18508,XL7s3aW4,Blitz,resign,2,Modern Defense,black,44,aka121,1798,vaniladr,1630
18509,OO2Nhv3N,Blitz,outoftime,1,Hungarian Opening,black,46,vaniladr,1637,aka121,1792
18510,03H8xiEz,Rapid,outoftime,5,Russian Game: Three Knights Game,black,78,harmon758,1672,iliberis67,1680
18511,zx9SSmgb,Rapid,resign,4,Queen's Gambit Refused: Marshall Defense,white,47,jeandossantos,1847,harmon758,1678
18512,EQySV9Ky,Rapid,resign,5,King's Pawn Game: Dresden Opening,black,24,pierre370,1063,harmon758,1678
18513,dzD3LjzS,Rapid,resign,3,Sicilian Defense: Bowdler Attack,black,92,harmon758,1688,cullarvega,1730
18514,YPeMsdJz,Rapid,mate,4,Queen's Pawn Game: Chigorin Variation,white,77,capablanca171,1493,harmon758,1706
18515,BSUVBUCk,Rapid,resign,7,Four Knights Game: Italian Variation,white,77,harmon758,1700,wag12,1497
18516,elspa810,Blitz,mate,6,Italian Game: Schilling-Kostic Gambit,black,36,sagansaxo,1564,huttetu,1639
18517,y1wGkFTi,Blitz,mate,5,Scotch Game,black,42,diazbrothers,1659,sagansaxo,1550
18519,xqzEcwTh,Blitz,mate,2,Owen Defense,black,40,sagansaxo,1559,pentamerone,1604
18520,sZ4530Gl,Blitz,resign,1,Van't Kruijs Opening,black,62,tram,1578,sagansaxo,1547
18521,fuNWUK5b,Blitz,resign,3,Queen's Pawn Game #2,white,124,gatan5,1645,sagansaxo,1555
18522,Bolu91ZU,Blitz,resign,5,Scotch Game,white,83,mostar1974,1636,sagansaxo,1564
18523,MBYVCECT,Blitz,mate,5,Three Knights Opening,white,133,timi72,1568,sagansaxo,1575
18524,fuZrCIVF,Blitz,mate,3,King's Pawn Game: Napoleon Attack,white,105,razo1907,1583,sagansaxo,1586
18525,r4d18h4h,Blitz,resign,4,King's Pawn Game: McConnell Defense,white,17,sagansaxo,1574,razo1907,1594
18526,ExrBSElZ,Blitz,draw,2,King's Pawn Game,draw,128,sylvain49,1629,sagansaxo,1573
18527,1Fh0lzge,Blitz,resign,4,Queen's Gambit Refused: Marshall Defense,black,38,jongauti,1550,sagansaxo,1562
18528,x35BWQWt,Blitz,resign,6,Italian Game: Schilling-Kostic Gambit,white,39,chistiybyk,1625,sagansaxo,1571
18530,6w8NP5ji,Blitz,mate,5,Ponziani Opening,black,48,sagansaxo,1565,vasiliy_sumy,1773
18531,UvXSONZ7,Blitz,resign,3,Blackmar-Diemer Gambit,white,29,sureshvr1,1605,sagansaxo,1583
18532,DimnuuOS,Blitz,resign,6,Italian Game: Schilling-Kostic Gambit,white,43,m4tti,1709,sagansaxo,1590
18533,6HdRGr8F,Blitz,mate,3,Queen's Pawn Game: Mason Attack,white,49,eniotomsic,1621,sagansaxo,1600
18534,C0y5JUZr,Blitz,resign,4,Sicilian Defense: Old Sicilian,black,57,sagansaxo,1609,makonj,1699
18535,cd6t8kvo,Blitz,resign,2,Queen's Pawn Game,white,68,green_star,1716,sagansaxo,1617
18536,WVMr1k1V,Blitz,mate,9,Scotch Game: Goering Gambit |  Double Pawn Sacrifice,black,30,uchuvatkin,1677,sagansaxo,1603
18537,Qv9WBOoF,Blitz,resign,7,Queen's Gambit Declined: Modern Variation,white,129,wack,1891,sagansaxo,1607
18538,zDj0Nx0m,Blitz,resign,4,Queen's Pawn Game: Chigorin Variation,white,50,nonomon,1768,sagansaxo,1613
18539,oTjNulcZ,Blitz,mate,7,Italian Game: Giuoco Pianissimo,black,70,sagansaxo,1620,nonomon,1760
18540,e1V1ydP6,Blitz,resign,6,Philidor Defense #4,white,77,sagansaxo,1606,chessie66,1731
18541,SyZZYR1I,Blitz,resign,2,Alekhine Defense,black,53,sagansaxo,1614,peterlx,1694
18549,cKAasAuS,Blitz,mate,3,Bishop's Opening,white,27,t5b5,1673,sagansaxo,1624
18550,42cULIwT,Blitz,resign,6,King's Gambit Accepted |  MacLeod Defense,white,83,maforma,1822,sagansaxo,1629
18551,1BbuiINm,Blitz,resign,4,English Opening: King's English Variation |  Reversed Closed Sicilian,white,84,homedeblau,1728,sagansaxo,1637
18552,WU42sr2F,Blitz,mate,6,Philidor Defense #4,black,140,sagansaxo,1646,chessie66,1709
18556,cnecaOaX,Rapid,resign,3,Sicilian Defense: Bowdler Attack,white,57,mitkonikov,1519,murilolima,1153
18557,QlgdDutd,Rapid,outoftime,2,Modern Defense,black,112,mitkonikov,1527,abdalla1,1706
18561,F5rPnTG5,Rapid,outoftime,11,Sicilian Defense: Najdorf Variation |  English Attack,black,96,mitkonikov,1533,yersinia_pestis,1777
18562,QUir64Hw,Rapid,resign,5,Italian Game,black,88,boy-12-iran,914,mitkonikov,1532
18563,ya5IlO7v,Rapid,mate,6,Italian Game: Anti-Fried Liver Defense,black,138,mitkonikov,1535,diasputra1112,1868
18564,SfDfRJyc,Rapid,mate,5,Italian Game,black,60,majdorf,1825,mitkonikov,1502
18565,qWf3sash,Rapid,mate,10,Sicilian Defense: Classical Variation,black,70,mitkonikov,1508,leonkiller,1769
18566,smYdIhcP,Rapid,mate,2,Scandinavian Defense,black,64,mitkonikov,1510,jaroslav,1976
18567,bbbclVJc,Rapid,mate,6,Vienna Game: Stanley Variation |  Reversed Spanish,black,62,mitkonikov,1527,pomboskate,1438
18568,MFjNhOR7,Rapid,resign,3,Queen's Pawn Game: Mason Attack,black,28,pyta,1369,mitkonikov,1517
18569,qthuwDuT,Rapid,mate,3,Sicilian Defense,black,98,mitkonikov,1522,marat21,1821
18570,nvTc8Dgb,Rapid,mate,5,Vienna Game: Stanley Variation,black,94,mitkonikov,1505,birgul,1832
18572,iPAMh2cB,Rapid,outoftime,1,Van't Kruijs Opening,black,82,oneload,1565,mitkonikov,1485
18579,Xay8wEM6,Rapid,resign,3,English Opening: The Whale,white,27,torrenegra55,1334,adriansywu,1443
18580,wqtC4dSv,Rapid,draw,5,French Defense: Exchange Variation,draw,95,adriansywu,1442,fishinboy,1507
18581,cJ0pT8T6,Rapid,resign,6,Ruy Lopez: Classical Variation,black,136,ramirr,1411,adriansywu,1430
18582,mtIjrDho,Rapid,mate,3,King's Pawn Game: Leonardis Variation,white,55,fishinboy,1487,adriansywu,1441
18583,TmznzBcA,Rapid,resign,1,King's Pawn,white,1,adriansywu,1431,usa-04071776,1367
18584,9BkBSTuq,Rapid,mate,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,black,36,adriansywu,1448,valedol,1302
18585,alnK2QWf,Rapid,resign,6,Ruy Lopez: Berlin Defense #2,black,54,fire7,1444,adriansywu,1435
18586,OH9Q1FoX,Rapid,resign,2,Owen Defense,white,41,adriansywu,1425,thesnare,1371
18587,CDrm2A5X,Rapid,resign,4,Bishop's Opening: Boi Variation,white,97,milena2006,1454,adriansywu,1423
18588,rZOFAtv2,Rapid,mate,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,black,84,ayitsfishy,1412,adriansywu,1411
18589,fh8sht9I,Rapid,resign,4,Philidor Defense #2,white,81,adriansywu,1396,yhanto,1439
18590,GnLBKX8w,Rapid,mate,7,Scotch Game,white,91,khalilk,1283,adriansywu,1414
18591,QKHrA0F2,Rapid,mate,8,Four Knights Game: Italian Variation,white,167,adriansywu,1400,ayitsfishy,1412
18592,9nt6uCVl,Rapid,mate,7,Four Knights Game: Italian Variation,white,43,adriansywu,1389,ingenius,1333
18593,uM4GAoep,Rapid,resign,4,Bishop's Opening: Berlin Defense,black,42,makar_batulin,1353,adriansywu,1377
18594,8189JyVo,Rapid,resign,3,French Defense: Normal Variation,black,70,adriansywu,1391,banco,1366
18595,HuKzSXZn,Rapid,outoftime,6,Italian Game: Anti-Fried Liver Defense,black,100,adriansywu,1404,chesscandance,1437
18596,cghnC0M4,Rapid,mate,8,Four Knights Game: Italian Variation,black,40,yozi,1422,adriansywu,1389
18597,mGd68RIV,Rapid,outoftime,6,Four Knights Game,black,114,asenssio,1139,adriansywu,1383
18598,aqy40t1Y,Rapid,outoftime,4,Scandinavian Defense: Mieses-Kotroc Variation,black,118,adriansywu,1401,roman-king-kong,1311
18599,zqRjFAdz,Rapid,mate,4,Philidor Defense #2,white,25,adriansywu,1371,anabthejoker45,1384
18600,KMYoGu17,Blitz,resign,6,Ruy Lopez: Classical Variation,white,27,mrsuper,1500,adriansywu,1379
18601,SLSkoKrX,Rapid,mate,4,Queen's Gambit Declined,black,54,gr_vlasov,1302,adriansywu,1366
18603,cWXIPeXf,Rapid,mate,6,Ruy Lopez: Steinitz Defense,black,62,nidhwal,1500,anakgreget,1621
18604,XxkHBPg8,Rapid,mate,3,Sicilian Defense: Closed Variation,black,46,anakgreget,1645,saladrocket,1748
18605,Xxjp58Do,Rapid,outoftime,4,English Opening: King's English Variation |  Reversed Closed Sicilian,white,51,maciek1959,1542,anakgreget,1659
18606,BPPgcne1,Rapid,resign,4,Queen's Gambit Accepted,black,32,saladrocket,1746,anakgreget,1645
18607,ZjMwWVg6,Rapid,mate,3,French Defense: Knight Variation,black,62,anakgreget,1655,chhaand,1673
18608,HqBCoJ2T,Rapid,outoftime,4,King's Pawn Game: McConnell Defense,black,120,anakgreget,1667,dgddgd,1659
18609,XupT1E8y,Rapid,mate,4,Sicilian Defense: Old Sicilian,white,49,anakgreget,1654,bulat2009,1693
18610,6BM2RU3Z,Rapid,outoftime,9,Four Knights Game: Ranken Variation,white,77,monged01,1748,anakgreget,1671
18613,IJWoYURf,Rapid,resign,3,Sicilian Defense: Closed Variation,white,11,anakgreget,1681,mohammadreza_n,1738
18614,RqipqrWP,Rapid,resign,4,Bishop's Opening: Berlin Defense,white,91,omarfonseca,1731,anakgreget,1691
18615,Tb1RQESE,Rapid,mate,5,King's Pawn Game: Tayler Opening,black,62,andreworel,1707,anakgreget,1678
18616,pDoxtPqR,Rapid,mate,4,Sicilian Defense: Closed Variation |  Traditional,white,25,anakgreget,1663,samat,1790
18617,XpPCJ7af,Rapid,outoftime,4,Queen's Gambit Refused: Marshall Defense,white,47,ikshoz3,1705,anakgreget,1674
18618,AbKopmxf,Rapid,resign,2,Owen Defense,black,58,anakgreget,1717,dsalinas,1460
18619,ysIA8qk1,Blitz,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,white,55,anakgreget,1712,saray25,1499
18620,yNLwbz9R,Rapid,mate,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,black,38,anakgreget,1730,lallabiga,1473
18621,cbUTIecY,Rapid,resign,10,Ruy Lopez: Morphy Defense |  Steinitz Deferred,white,43,habib20,1704,anakgreget,1731
18622,oQ4Kc4Co,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,black,50,tugutov,1801,anakgreget,1717
18624,iBX5kpPy,Rapid,outoftime,2,Queen's Pawn Game,white,69,kristall63,1803,anakgreget,1723
18625,98KTgF4d,Rapid,mate,4,Alekhine Defense: Scandinavian Variation,black,90,anakgreget,1732,vadim52,1785
18626,nEMXjw0O,Rapid,mate,6,Ruy Lopez: Steinitz Defense,white,173,anakgreget,1719,popabear,1758
18627,pO3jCDBc,Rapid,resign,6,King's Gambit Accepted |  Modern Defense,white,43,popabear,1748,anakgreget,1730
18628,NZFJa3EF,Rapid,mate,4,Sicilian Defense: Closed,black,66,anakgreget,1741,dkazankov,1743
18629,8Bq7xzPR,Rapid,mate,4,Queen's Gambit Accepted,white,103,wait-wait-go,1264,anakgreget,1763
18630,Y0qx9hX5,Rapid,resign,4,Queen's Pawn Game: Chigorin Variation,black,40,check-masta,1232,anakgreget,1761
18631,SH4pFiWX,Rapid,resign,8,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,black,90,dybsy,1742,anakgreget,1750
18632,2O3IhLSe,Rapid,mate,3,King's Knight Opening,white,107,anakgreget,1747,philosifer,1424
18633,BbkrzzQC,Rapid,resign,2,Pirc Defense #4,white,34,anakgreget,1735,jo55h,1763
18634,AoKFkLfR,Rapid,resign,4,Queen's Pawn Game: Symmetrical Variation,black,126,mistakeman,1755,anakgreget,1722
18635,d8qTwQrj,Rapid,outoftime,3,Queen's Pawn Game: Mason Attack,black,108,konstantindn,1757,anakgreget,1709
18636,WbTSc5pg,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,black,100,anakgreget,1720,konstantindn,1748
18637,77iblRwJ,Rapid,mate,5,Queen's Pawn Game: London System,black,64,kernell,1773,anakgreget,1706
18638,MMYhHm45,Rapid,outoftime,4,Sicilian Defense: French Variation,black,66,anakgreget,1717,fabiodemarco,1709
18639,OCjlTny0,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,white,45,sergant89,2247,anakgreget,1718
18641,C22vaSXz,Classical,resign,2,Caro-Kann Defense,white,46,helykopter33,1306,chessguy9001,1275
18642,07e0uVvn,Classical,mate,4,Petrov's Defense,white,35,chessguy9001,1259,helykopter33,1319
18643,iN5CqVJ3,Rapid,outoftime,2,Caro-Kann Defense,black,40,chessguy9001,1272,chessguy9002,1169
18644,Tok2vKal,Rapid,resign,2,Borg Defense,black,8,chessguy9001,1278,wolfbrotherwolf,1500
18645,rmDj4gjo,Rapid,resign,4,Nimzowitsch Defense: Williams Variation,white,53,chessguy9001,1265,chessguy9002,1500
18648,t2ZNIqfk,Classical,draw,4,King's Pawn Game: McConnell Defense,draw,22,chessguy9001,1264,pablo1988z,1268
18649,0mfWSiUM,Rapid,outoftime,4,Alekhine Defense: Scandinavian Variation,black,66,chessguy9001,1278,nightdozorer,1280
18650,UjCzWJU3,Rapid,resign,5,Caro-Kann Defense: Two Knights Attack,white,85,grizzlebear,1282,chessguy9001,1293
18651,x4UyTkSZ,Rapid,mate,3,Caro-Kann Defense: Hillbilly Attack,black,30,urag,1500,chessguy9001,1279
18652,ksAc8JEj,Classical,mate,7,Ruy Lopez: Exchange Variation,white,49,chessguy9001,1271,aslanoglu_a,1096
18653,Yw7eiqer,Classical,resign,3,Caro-Kann Defense: Hillbilly Attack,black,70,thib,964,chessguy9001,1267
18654,qvu3TRRM,Classical,draw,3,Zukertort Opening: Tennison Gambit,draw,19,chessguy9001,1270,buralex27,1179
18655,ojSosVNy,Rapid,mate,5,Sicilian Defense: Nimzowitsch Variation |  Advance Variation,black,80,chessguy9001,1277,trotil45,1490
